MET_ID	1	10	11	100	101	110	111	Volume corrected	min_dist	max_dist	mean_dist	Nearest Vessel Thickness	Vessel Volume	Clone1	Clone2	Clone3	Clone4	Clone5	Clone6	Clone7	Volume	Box.X.Min	Box.X.Max	Box.Y.Min	Box.Y.Max	Box.Z.Min	Box.Z.Max	MetNum_that_touches	number_of_touchPoints	total_touching_volume	total_touching_surface_area/2	centroid_x	centroid_y	centroid_z
40	1.0	0.0	0.0	0.0	0.0	0.0	0.0	29805.745823999998	80.52	124.4938119	100.4108562	15.900141	0.0	1	0	0	0	0	0	0	762	627	640	602	616	0	14					633.5	609.0	7.0
46	0.0	1.0	0.0	0.0	0.0	0.0	0.0	51710.230943999995	212.9747647	270.3382282	247.327913	19.569519	0.0	0	1	0	0	0	0	0	1322	919	930	639	652	0	25					924.5	645.5	12.5
51	0.0	1.0	0.0	0.0	0.0	0.0	0.0	45569.15208	116.8349674	171.2165062	146.7074007	12.547459	0.0	0	1	0	0	0	0	0	1165	832	845	713	727	0	18					838.5	720.0	9.0
52	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19518.460848000002	205.2637776	248.9978128	227.929741	12.542068	0.0	0	1	0	0	0	0	0	499	1012	1023	717	726	0	13					1017.5	721.5	6.5
54	0.0	1.0	0.0	0.0	0.0	0.0	0.0	22217.406336	184.8131013	223.2123554	201.7115649	11.462929	0.0	0	1	0	0	0	0	0	568	905	915	741	752	0	11					910.0	746.5	5.5
58	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1096788.8619	0.0	130.9777462	62.93363184	25.332676	209484.691	0	0	0	1	0	0	0	28040	625	669	751	796	0	93	58.0	7.0	11559.9308	2132.3356	647.0	773.5	46.5
61	1.0	0.0	0.0	0.0	0.0	0.0	0.0	26285.382144	95.71796905	130.7190407	114.5327072	30.44567	0.0	1	0	0	0	0	0	0	672	1599	1608	761	773	0	15					1603.5	767.0	7.5
62	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17328.012336	95.79136704	130.6695098	112.9124177	33.122375	1249.7222	1	0	0	0	0	0	0	443	583	596	786	796	0	9					589.5	791.0	4.5
63	0.0	1.0	0.0	0.0	0.0	0.0	0.0	24603.430608	128.4252452	160.0416196	142.6389451	11.959432	937.2917	0	1	0	0	0	0	0	629	1545	1554	789	799	0	19					1549.5	794.0	9.5
71	0.0	1.0	0.0	0.0	0.0	0.0	0.0	28827.867024	59.08792093	85.50127251	70.95046868	115.39038	0.0	0	1	0	0	0	0	0	737	1188	1212	815	826	0	15					1200.0	820.5	7.5
72	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14668.182	115.8499961	132.8519386	125.4398631	21.254065	0.0	1	0	0	0	0	0	0	375	1557	1565	816	827	0	15					1561.0	821.5	7.5
73	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2453458.7942999997	36.04681955	207.9515953	114.2047368	13.997244	3749.1667	1	0	0	0	0	0	0	62724	487	521	797	868	0	82					504.0	832.5	41.0
78	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11656.315296	208.8198697	240.2273457	225.8751446	30.427944	0.0	0	1	0	0	0	0	0	298	1219	1228	878	887	0	15					1223.5	882.5	7.5
80	0.0	1.0	0.0	0.0	0.0	0.0	0.0	477283.08474	7.803640176	96.77804916	40.36059635	29.992191	259473.581	0	1	0	0	0	0	0	12202	1652	1691	893	928	0	36					1671.5	910.5	18.0
83	1.0	0.0	0.0	0.0	0.0	0.0	0.0	13338.266832	2.92	34.46055716	17.55453343	14.986112	351.4844	1	0	0	0	0	0	0	341	1508	1515	916	925	0	11					1511.5	920.5	5.5
90	0.0	1.0	0.0	0.0	0.0	0.0	0.0	29219.018544	18.3	98.54851597	51.34691054	22.33867	39.0538	0	1	0	0	0	0	0	747	506	529	1058	1080	0	4					517.5	1069.0	2.0
91	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1565153.6922	55.6493486	164.0100534	113.0762564	23.749157	26595.6515	1	0	0	0	0	0	0	40014	512	549	1050	1099	0	96					530.5	1074.5	48.0
92	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1031740.3647	41.92080152	155.7501974	110.8687714	17.921513	40069.2195	0	0	1	0	0	0	0	26377	1563	1615	1087	1132	0	43					1589.0	1109.5	21.5
113	1.0	0.0	0.0	0.0	0.0	0.0	0.0	298917.99162000004	94.94861136	194.2280608	145.8662383	13.901532	2030.7986	1	0	0	0	0	0	0	7642	1968	1990	1142	1173	0	30					1979.0	1157.5	15.0
115	0.0	1.0	0.0	0.0	0.0	0.0	0.0	42635.51568	95.96922215	144.1746691	122.8393353	16.930626	0.0	0	1	0	0	0	0	0	1090	512	529	1178	1195	0	7					520.5	1186.5	3.5
119	0.000188225	0.001109325	0.0	0.99870245	0.0	0.0	0.0	29301316.821	0.0	203.4530727	69.62611787	18.214678	1712197.58	1	1	0	1	0	0	0	749104	1761	1913	1194	1312	0	194	119.0	70.0	401941.917	56156.6377	1837.0	1253.0	97.0
152	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16897.745664	4.682093549	42.76990063	28.43008795	13.980591	234.3229	0	0	0	1	0	0	0	432	1872	1884	1266	1275	0	14					1878.0	1270.5	7.0
162	1.0	0.0	0.0	0.0	0.0	0.0	0.0	86209.795008	62.54210742	112.3111125	89.89225033	30.723135	1327.8299	1	0	0	0	0	0	0	2204	1636	1654	1294	1308	0	22					1645.0	1301.0	11.0
173	0.0	0.0	0.0	1.0	0.0	0.0	0.0	422873.90829	0.0	61.63629126	25.72659698	54.944168	837938.765	0	0	0	1	0	0	0	10811	635	669	1338	1389	0	46	173.0	2.0	35538.9763	6801.304	652.0	1363.5	23.0
174	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1658247.7536	0.0	78.80913653	31.47781887	29.626255	78263.8556	1	0	0	0	0	0	0	42394	1512	1546	1331	1369	0	84	174.0	5.0	28040.6429	4570.9002	1529.0	1350.0	42.0
175	0.0	0.0	0.0	1.0	0.0	0.0	0.0	21630.679056	7.32	38.32292786	23.81421107	83.297844	0.0	0	0	0	1	0	0	0	553	605	615	1354	1365	0	18					610.0	1359.5	9.0
177	1.0	0.0	0.0	0.0	0.0	0.0	0.0	116093.7711	76.94709351	137.3132317	107.0404555	90.06232	0.0	1	0	0	0	0	0	0	2968	578	595	1356	1373	0	20					586.5	1364.5	10.0
190	0.0	0.0	0.0	1.0	0.0	0.0	0.0	42596.400528	27.12212381	112.3778234	75.30218732	95.22017	0.0	0	0	0	1	0	0	0	1089	656	670	1379	1396	0	34					663.0	1387.5	17.0
197	1.0	0.0	0.0	0.0	0.0	0.0	0.0	285970.87629	0.0	89.56587297	28.78616964	15.080475	33039.5319	1	0	0	0	0	0	0	7311	1928	1964	1448	1473	0	48	197.0	3.0	11169.3926	2147.3185	1946.0	1460.5	24.0
202	1.0	0.0	0.0	0.0	0.0	0.0	0.0	37628.776224	33.86963832	96.11500819	66.41514649	17.015701	0.0	1	0	0	0	0	0	0	962	633	649	1522	1539	0	10					641.0	1530.5	5.0
215	0.0	0.0	0.0	1.0	0.0	0.0	0.0	63249.200784	35.04	88.2757226	60.93438332	40.701645	0.0	0	0	0	1	0	0	0	1617	502	514	1596	1608	0	22					508.0	1602.0	11.0
220	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2418724.539	52.26427078	184.3650379	131.1789904	24.662462	15777.7433	1	0	0	0	0	0	0	61836	580	649	1698	1775	0	52					614.5	1736.5	26.0
224	0.0	1.0	0.0	0.0	0.0	0.0	0.0	940680.2907	9.364187098	153.7635653	78.54996309	17.467592	6795.3647	0	1	0	0	0	0	0	24049	1743	1794	1765	1805	0	38					1768.5	1785.0	19.0
227	1.0	0.0	0.0	0.0	0.0	0.0	0.0	152822.8989	135.405152	213.673258	180.2098422	9.891008	11481.8231	1	0	0	0	0	0	0	3907	324	346	1792	1816	0	31					335.0	1804.0	15.5
230	1.0	0.0	0.0	0.0	0.0	0.0	0.0	51984.037008	7.32	58.12246726	37.92804182	29.555824	156.2153	1	0	0	0	0	0	0	1329	430	452	1815	1835	0	14					441.0	1825.0	7.0
231	0.998560942	0.001439058	0.0	0.0	0.0	0.0	0.0	38680113.276	0.0	149.6510354	35.09429377	27.683266	26235262.9	1	1	0	0	0	0	0	988878	1570	1861	1746	1954	0	146	231.0	187.0	1401446.34	213102.15	1715.5	1850.0	73.0
235	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12908.00016	76.12894587	131.385882	107.4199928	20.952059	1015.3993	1	0	0	0	0	0	0	330	471	486	1828	1839	0	15					478.5	1833.5	7.5
237	1.0	0.0	0.0	0.0	0.0	0.0	0.0	124542.64395	0.0	77.64032457	38.66622825	40.243877	8123.1946	1	0	0	0	0	0	0	3184	1656	1682	1835	1860	0	17	237.0	1.0	234.3229	93.2503	1669.0	1847.5	8.5
238	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13455.612287999998	36.89826554	68.76035195	52.43065785	14.9190035	0.0	0	1	0	0	0	0	0	344	1408	1418	1836	1847	0	7					1413.0	1841.5	3.5
249	0.003677182	0.002903441	1.34e-05	0.99340597	0.0	0.0	0.0	20427536.097	0.0	228.2443612	117.1283848	18.107302	2731463.24	1	1	1	1	0	0	0	522241	485	611	1821	1948	0	184	249.0	27.0	97946.981	15339.3778	548.0	1884.5	92.0
276	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4297268.8287	0.0	201.4264858	115.2656089	24.129425	70960.7912	0	0	0	1	0	0	0	109862	1212	1290	1991	2059	0	93	276.0	4.0	1484.0452	483.4524	1251.0	2025.0	46.5
283	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20457.224496	3.66	39.20278051	21.15803195	10.23263	937.2917	1	0	0	0	0	0	0	523	1713	1724	2040	2052	0	9					1718.5	2046.0	4.5
286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12829.769856	38.68683497	66.20340777	50.05216098	57.786156	0.0	0	1	0	0	0	0	0	328	789	799	2054	2063	0	10					794.0	2058.5	5.0
289	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18110.315376000002	41.57241393	85.8078458	65.87803102	9.038479	0.0	1	0	0	0	0	0	0	463	472	491	2074	2097	0	3					481.5	2085.5	1.5
290	0.0	1.0	0.0	0.0	0.0	0.0	0.0	34069.297392	13.196317669999999	69.32087997	32.72238589	30.259377	0.0	0	1	0	0	0	0	0	871	1777	1793	2072	2084	0	13					1785.0	2078.0	6.5
292	0.0	1.0	0.0	0.0	0.0	0.0	0.0	181572.53562	29.09276886	92.315392	65.14633094	18.783663	2382.283	0	1	0	0	0	0	0	4642	1523	1554	2079	2106	0	14					1538.5	2092.5	7.0
299	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19244.654784000002	81.26518812	102.087104	90.31848137	25.208311	0.0	1	0	0	0	0	0	0	492	849	858	2101	2107	0	17					853.5	2104.0	8.5
300	1.0	0.0	0.0	0.0	0.0	0.0	0.0	30118.66704	120.3188364	179.2225711	145.6134141	8.833607	6990.6338	1	0	0	0	0	0	0	770	323	345	2103	2122	0	12					334.0	2112.5	6.0
302	1.0	0.0	0.0	0.0	0.0	0.0	0.0	36455.321664	10.35204328	51.83225637	31.26409248	50.347374	7068.7414	1	0	0	0	0	0	0	932	417	436	2107	2125	0	18					426.5	2116.0	9.0
303	1.0	0.0	0.0	0.0	0.0	0.0	0.0	33795.491328	2.92	41.57241393	22.7745349	9.343766	17925.7035	1	0	0	0	0	0	0	864	471	490	2098	2122	0	26					480.5	2110.0	13.0
308	1.0	0.0	0.0	0.0	0.0	0.0	0.0	14707.297152	17.62286015	65.08362928	35.08564807	12.5850725	78.1076	1	0	0	0	0	0	0	376	447	464	2130	2143	0	15					455.5	2136.5	7.5
309	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10443.745584	39.06313863	75.87141754	56.76689522	15.811713	4491.1893	0	1	0	0	0	0	0	267	1629	1639	2147	2159	0	4					1634.0	2153.0	2.0
322	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9622.327392000001	76.94709351	97.94751656	87.20434364	11.390059	0.0	0	1	0	0	0	0	0	246	1767	1776	2171	2177	0	18					1771.5	2174.0	9.0
326	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11265.163776000001	18.3	48.13978396	32.5761882	16.005154	0.0	1	0	0	0	0	0	0	288	591	605	2189	2197	0	7					598.0	2193.0	3.5
329	1.0	0.0	0.0	0.0	0.0	0.0	0.0	665270.50518	4.682093549	121.7595959	49.19141641	20.134233	212999.535	1	0	0	0	0	0	0	17008	540	618	2193	2263	0	17					579.0	2228.0	8.5
330	0.0	0.0	0.0	1.0	0.0	0.0	0.0	17640.933552000002	7.803640176	41.11340414	25.15350039	31.941626	390.5382	0	0	0	1	0	0	0	451	704	718	2211	2222	0	10					711.0	2216.5	5.0
331	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19009.963871999997	0.0	32.71816621	18.31192768	21.717949	5233.2119	1	0	0	0	0	0	0	486	612	628	2215	2227	0	10	331.0	1.0	156.2153	66.4407	620.0	2221.0	5.0
333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	31018.315536	55.74745913	92.89366394	73.72939955	25.519136	0.0	0	1	0	0	0	0	0	793	870	879	2208	2220	0	34					874.5	2214.0	17.0
336	1.0	0.0	0.0	0.0	0.0	0.0	0.0	59142.109824	71.90299577	125.314403	101.8374445	20.1604	0.0	1	0	0	0	0	0	0	1512	1515	1534	2222	2236	0	15					1524.5	2229.0	7.5
342	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11812.775903999998	0.0	15.49035829	1.611893955	50.67737	15504.3666	0	1	0	0	0	0	0	302	462	471	2245	2251	0	14	342.0	1.0	8865.2172	1216.1061	466.5	2248.0	7.0
345	0.0	0.0	0.0	1.0	0.0	0.0	0.0	71072.231184	37.48824349	102.7835104	69.2398316	30.45028	0.0	0	0	0	1	0	0	0	1817	995	1013	2269	2285	0	14					1004.0	2277.0	7.0
346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11343.394080000002	73.2	107.6937621	91.96118588	61.534885	0.0	1	0	0	0	0	0	0	290	467	478	2278	2287	0	7					472.5	2282.5	3.5
347	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9270.291024	0.0	8.689326786	1.310848448	30.706024	10817.9082	0	1	0	0	0	0	0	237	961	970	2280	2288	0	8	347.0	1.0	6287.665	1100.5103	965.5	2284.0	4.0
349	1.0	0.0	0.0	0.0	0.0	0.0	0.0	81555.09192	105.5674116	172.0551319	140.382537	16.337961	273.3767	1	0	0	0	0	0	0	2085	1455	1469	2295	2309	0	27					1462.0	2302.0	13.5
353	1.0	0.0	0.0	0.0	0.0	0.0	0.0	182589.5295	36.04681955	99.94739416	71.7787022	38.974216	39.0538	1	0	0	0	0	0	0	4668	508	526	2356	2371	0	38					517.0	2363.5	19.0
356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	307523.32506	114.1507284	238.602808	169.8783712	23.505312	0.0	1	0	0	0	0	0	0	7862	283	314	2398	2444	0	21					298.5	2421.0	10.5
358	0.0	0.0	0.0	1.0	0.0	0.0	0.0	33678.145872	0.0	36.71889432	18.36023778	15.595609	2929.0365	0	0	0	1	0	0	0	861	1186	1197	2408	2423	0	13	358.0	2.0	507.6997	175.3688	1191.5	2415.5	6.5
361	0.0	1.0	0.0	0.0	0.0	0.0	0.0	15646.0608	83.19213665	115.7742528	100.9510668	16.81696	0.0	0	1	0	0	0	0	0	400	1488	1498	2425	2434	0	11					1493.0	2429.5	5.5
367	1.0	0.0	0.0	0.0	0.0	0.0	0.0	636403.5230399999	114.9953199	206.1511378	166.3404589	15.573302	468.6458	1	0	0	0	0	0	0	16270	894	917	2437	2466	0	74					905.5	2451.5	37.0
372	1.0	0.0	0.0	0.0	0.0	0.0	0.0	42205.249008000006	0.0	65.06875133	36.64076439	23.051569	390.5382	1	0	0	0	0	0	0	1079	381	393	2471	2479	0	23	372.0	1.0	39.0538	17.4092	387.0	2475.0	11.5
374	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16506.594144	137.1923861	175.1421377	154.5421072	20.457495	0.0	0	1	0	0	0	0	0	422	854	861	2485	2493	0	17					857.5	2489.0	8.5
376	1.0	0.0	0.0	0.0	0.0	0.0	0.0	394398.07758	8.184008798	111.4839361	54.0359253	33.732582	3046.198	1	0	0	0	0	0	0	10083	1057	1078	2475	2503	0	57					1067.5	2489.0	28.5
411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	91020.95874	0.0	55.34436557	26.13825338	58.686737	1757.4219	0	1	0	0	0	0	0	2327	682	695	658	670	1	43	411.0	1.0	39.0538	17.4092	688.5	664.0	22.0
434	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15724.291104	88.71601659	114.3746843	100.1990019	115.515076	0.0	0	0	0	1	0	0	0	402	1229	1235	1148	1153	1	44					1232.0	1150.5	22.5
497	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10013.478912	171.9492821	194.9975056	183.767472	18.338856	0.0	0	1	0	0	0	0	0	256	900	908	2186	2193	1	11					904.0	2189.5	6.0
573	0.0	1.0	0.0	0.0	0.0	0.0	0.0	49011.285456000005	110.6295621	156.0422366	136.1577277	11.524283	0.0	0	1	0	0	0	0	0	1253	1380	1391	1894	1910	2	26					1385.5	1902.0	14.0
597	1.0	0.0	0.0	0.0	0.0	0.0	0.0	127789.20162	28.02625912	81.4486464	57.98759981	17.332987	5975.2345	1	0	0	0	0	0	0	3267	1334	1351	284	299	3	72					1342.5	291.5	37.5
612	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16584.824448	25.9277149	61.73988338	44.30021185	17.860008	0.0	0	1	0	0	0	0	0	424	583	594	857	866	3	13					588.5	861.5	8.0
667	0.0	1.0	0.0	0.0	0.0	0.0	0.0	76665.69791999999	49.58537284	98.83280022	74.86972275	32.75264	0.0	0	1	0	0	0	0	0	1960	1631	1644	1506	1520	3	25					1637.5	1513.0	14.0
687	0.0	1.0	0.0	0.0	0.0	0.0	0.0	60080.87347200001	3.66	61.1938461	34.3634632	17.339626	0.0	0	1	0	0	0	0	0	1536	493	508	1968	1987	3	14					500.5	1977.5	8.5
700	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11147.81832	150.4490877	169.4777165	159.9690744	14.828852	0.0	1	0	0	0	0	0	0	285	337	344	2302	2309	3	14					340.5	2305.5	8.5
715	0.0	1.0	0.0	0.0	0.0	0.0	0.0	36729.127728	8.184008798	48.51793071	27.31828044	45.603935	429.592	0	1	0	0	0	0	0	939	1035	1047	571	583	4	25					1041.0	577.0	14.5
808	0.0	1.0	0.0	0.0	0.0	0.0	0.0	52375.188528	21.70973054	60.43513217	43.59946029	11.257524	0.0	0	1	0	0	0	0	0	1339	660	673	2386	2397	4	23					666.5	2391.5	13.5
824	0.0	1.0	0.0	0.0	0.0	0.0	0.0	78034.72824	10.35204328	64.74314172	36.37104405	40.32784	0.0	0	1	0	0	0	0	0	1995	1081	1096	812	821	5	43					1088.5	816.5	24.0
851	1.0	0.0	0.0	0.0	0.0	0.0	0.0	29336.364	31.40708837	76.73415928	55.07529966	53.503197	0.0	1	0	0	0	0	0	0	750	587	601	1229	1241	5	21					594.0	1235.0	13.0
867	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16897.745664	56.80818603	80.45250027	68.75538455	13.654314	0.0	1	0	0	0	0	0	0	432	677	685	1326	1333	5	22					681.0	1329.5	13.5
898	1.0	0.0	0.0	0.0	0.0	0.0	0.0	140071.35933	5.176021638	92.65748755	53.68253087	25.246738	2226.0677	1	0	0	0	0	0	0	3581	1753	1778	2093	2118	5	31					1765.5	2105.5	18.0
925	1.0	0.0	0.0	0.0	0.0	0.0	0.0	21910352.391	0.0	124.6562842	47.9532694	35.749695	4486698.13	1	0	0	0	0	0	0	560150	924	1056	592	722	6	241	925.0	35.0	360349.599	44614.7799	990.0	657.0	123.5
947	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11030.472864	54.7351441	81.67219845	68.65511553	13.648382	0.0	1	0	0	0	0	0	0	282	1937	1944	1092	1098	6	18					1940.5	1095.0	12.0
1000	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14902.872911999999	24.55202639	55.25823378	36.22471002	37.602196	663.9149	0	1	0	0	0	0	0	381	745	756	2160	2167	6	25					750.5	2163.5	15.5
1057	1.0	0.0	0.0	0.0	0.0	0.0	0.0	12751.539552	111.9857652	133.3551409	121.8645893	170.1576	0.0	1	0	0	0	0	0	0	326	1360	1366	1206	1211	7	30					1363.0	1208.5	18.5
1097	0.0	0.0	0.0	1.0	0.0	0.0	0.0	292268.41578	0.0	65.56537196	38.08857142	23.358912	46513.0998	0	0	0	1	0	0	0	7472	1427	1455	2017	2038	7	50	1097.0	1.0	468.6458	153.0835	1441.0	2027.5	28.5
1105	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15489.600192000002	63.02825081	94.86245622	79.43860098	19.622879	0.0	1	0	0	0	0	0	0	396	1439	1446	2391	2400	7	21					1442.5	2395.5	14.0
1120	0.979595899	0.020404101	0.0	0.0	0.0	0.0	0.0	392989.93218	45.05772298	138.3031757	103.3106084	20.473812	3827.2744	1	1	0	0	0	0	0	10047	1111	1132	312	339	8	70					1121.5	325.5	39.0
1123	0.0	1.0	0.0	0.0	0.0	0.0	0.0	9309.406175999999	175.7804881	202.3681773	188.5684294	16.320488	39.0538	0	1	0	0	0	0	0	238	739	748	438	445	8	18					743.5	441.5	13.0
1124	1.0	0.0	0.0	0.0	0.0	0.0	0.0	201090.99644999998	28.73426526	111.3600018	74.24227249	20.493864	3202.4133	1	0	0	0	0	0	0	5141	1436	1453	462	486	8	44					1444.5	474.0	26.0
1126	0.0	1.0	0.0	0.0	0.0	0.0	0.0	191742.47514	90.39533174	144.1661888	118.6630994	24.58719	0.0	0	1	0	0	0	0	0	4902	1007	1023	527	545	8	45					1015.0	536.0	26.5
1128	0.0	1.0	0.0	0.0	0.0	0.0	0.0	36142.400448	130.0345554	176.3697729	153.05422	16.22602	0.0	0	1	0	0	0	0	0	924	734	744	550	564	8	24					739.0	557.0	16.0
1145	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11186.933472	76.51215851	98.86742032	89.39791081	36.090057	0.0	0	1	0	0	0	0	0	286	1618	1625	978	988	8	23					1621.5	983.0	15.5
1158	0.0	1.0	0.0	0.0	0.0	0.0	0.0	28162.90944	96.29270585	134.5545183	116.3781784	9.27454	0.0	0	1	0	0	0	0	0	720	714	727	1273	1287	8	26					720.5	1280.0	17.0
1186	0.0	1.0	0.0	0.0	0.0	0.0	0.0	29492.824608000003	0.0	68.44419917	23.65787214	27.31838	9099.5401	0	1	0	0	0	0	0	754	938	948	1999	2009	8	36	1186.0	2.0	3358.6285	789.3059	943.0	2004.0	22.0
1276	0.0	1.0	0.0	0.0	0.0	0.0	0.0	33443.45496	66.4625639	104.5683891	86.21048829	39.44867	0.0	0	1	0	0	0	0	0	855	692	705	1499	1509	9	25					698.5	1504.0	17.0
1290	0.0	1.0	0.0	0.0	0.0	0.0	0.0	32934.957984	22.26291086	60.97715638	42.04938367	15.053349	0.0	0	1	0	0	0	0	0	842	470	487	1993	2003	9	19					478.5	1998.0	14.0
1337	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12008.351664	106.3005419	137.6631323	121.3238356	16.281736	0.0	0	1	0	0	0	0	0	307	594	602	883	891	10	19					598.0	887.0	14.5
1338	0.0	1.0	0.0	0.0	0.0	0.0	0.0	35360.097408	189.8660517	244.1979066	215.6359401	15.322231	0.0	0	1	0	0	0	0	0	904	476	491	925	938	10	28					483.5	931.5	19.0
1339	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11108.703168	19.20925818	56.12871279	39.8878575	15.136148	0.0	0	1	0	0	0	0	0	284	812	823	952	960	10	21					817.5	956.0	15.5
1353	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9348.521328	115.1392652	140.994197	128.8044341	14.001723	39.0538	1	0	0	0	0	0	0	239	1810	1816	1168	1173	10	29					1813.0	1170.5	19.5
1362	0.0	0.0	0.0	1.0	0.0	0.0	0.0	83002.352544	31.42671475	100.0691141	59.5104219	26.954378	39.0538	0	0	0	1	0	0	0	2122	468	487	1272	1298	10	29					477.5	1285.0	19.5
1411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19987.842672	46.94883172	77.54646865	62.04260417	19.039892	234.3229	0	1	0	0	0	0	0	511	1630	1639	2148	2158	10	27					1634.5	2153.0	18.5
1463	0.0	1.0	0.0	0.0	0.0	0.0	0.0	51905.806704	91.50127431	138.8928695	113.9589526	20.72376	78.1076	0	1	0	0	0	0	0	1327	1833	1849	1174	1187	11	26					1841.0	1180.5	18.5
1474	0.0	1.0	0.0	0.0	0.0	0.0	0.0	18462.351744	46.37627411	77.48611489	61.96175783	14.716412	0.0	0	1	0	0	0	0	0	472	1490	1500	1304	1314	11	23					1495.0	1309.0	17.0
1493	1.0	0.0	0.0	0.0	0.0	0.0	0.0	73614.716064	21.96	62.8534295	44.24958132	15.2440605	0.0	1	0	0	0	0	0	0	1882	1474	1485	2052	2063	11	49					1479.5	2057.5	30.0
