MET_ID	1	10	11	100	101	110	111	Volume corrected	min_dist	max_dist	mean_dist	Nearest Vessel Thickness	Vessel Volume	Clone1	Clone2	Clone3	Clone4	Clone5	Clone6	Clone7	Volume	Box.X.Min	Box.X.Max	Box.Y.Min	Box.Y.Max	Box.Z.Min	Box.Z.Max	MetNum_that_touches	number_of_touchPoints	total_touching_volume	total_touching_surface_area/2	centroid_x	centroid_y	centroid_z
14217	0.0	0.0	0.0	1.0	0.0	0.0	0.0	101588.22423	21.9546	98.10895848	58.9290315	12.8288145	1405.9375	0	0	0	1	0	0	0	2602	588	609	912	924	244	283					598.5	918.0	263.5
14390	1.0	0.0	0.0	0.0	0.0	0.0	0.0	130869.99522000001	0.0	63.04672077	19.3259192	9.970849	45185.2699	1	0	0	0	0	0	0	3352	622	657	1544	1585	247	277	14390.0	7.0	3592.9515	1047.1989	639.5	1564.5	262.0
14499	1.0	0.0	0.0	0.0	0.0	0.0	0.0	55908.661454999994	98.76852463	141.8682542	121.6747698	47.52136	898.2379	1	0	0	0	0	0	0	1432	1000	1018	1869	1892	249	269					1009.0	1880.5	259.0
14878	0.0	0.0	0.0	1.0	0.0	0.0	0.0	508487.71427999996	0.0	143.0482564	76.76776458	21.752893	51863.4732	0	0	0	1	0	0	0	13024	422	484	794	846	257	318	14878.0	4.0	742.0226	263.0553	453.0	820.0	287.5
14881	0.0	1.0	0.0	0.0	0.0	0.0	0.0	12610.682721000001	13.19307267	50.18689824	30.7979319	15.949404	156.2153	0	1	0	0	0	0	0	323	769	784	981	989	257	276					776.5	985.0	266.5
14904	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13938.123006	119.2945436	150.7984592	135.2422201	11.871879	0.0	0	0	0	1	0	0	0	357	1258	1268	433	447	258	271					1263.0	440.0	264.5
14937	1.0	0.0	0.0	0.0	0.0	0.0	0.0	124193.75148	39.32599987	110.4245629	72.85016253	25.369509	1601.2066	1	0	0	0	0	0	0	3181	764	785	1755	1782	258	287					774.5	1768.5	272.5
14942	1.0	0.0	0.0	0.0	0.0	0.0	0.0	18701.291088	48.65974781	85.9786335	72.68460426	70.203766	0.0	1	0	0	0	0	0	0	479	466	475	362	368	259	284					470.5	365.0	271.5
15146	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15265.563290999999	43.49991839	85.503299	67.07884456	21.64263	0.0	1	0	0	0	0	0	0	391	772	783	1327	1336	262	279					777.5	1331.5	270.5
15253	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10033.886870999999	58.33496397	96.47550296	77.22187351	15.335498	0.0	1	0	0	0	0	0	0	257	158	171	402	409	265	273					164.5	405.5	269.0
15359	1.0	0.0	0.0	0.0	0.0	0.0	0.0	77381.960202	10.9773	75.30813156	48.85722796	11.067539	585.8073	1	0	0	0	0	0	0	1982	702	722	2063	2082	266	284					712.0	2072.5	275.0
15426	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16983.427185	10.9773	64.16900444	41.5407261	12.103777	0.0	1	0	0	0	0	0	0	435	820	831	1488	1502	267	280					825.5	1495.0	273.5
15486	1.0	0.0	0.0	0.0	0.0	0.0	0.0	252135.56960999998	4.67889611	122.2842717	54.95567482	11.467519	5311.3195	1	0	0	0	0	0	0	6458	203	226	397	438	269	309					214.5	417.5	289.0
15530	0.0	1.0	0.0	0.0	0.0	0.0	0.0	14875.139673	75.6879132	113.7053227	92.58936686	7.9397864	39.0538	0	1	0	0	0	0	0	381	1344	1354	835	850	269	280					1349.0	842.5	274.5
15606	0.0	0.0	0.0	0.0	0.0	1.0	0.0	191815.12134	55.44895842	164.8033743	105.0490439	14.479655	78.1076	0	0	0	0	0	1	0	4913	615	646	1389	1426	270	305					630.5	1407.5	287.5
15661	1.0	0.0	0.0	0.0	0.0	0.0	0.0	85893.19497899999	33.73523512	99.53828148	70.68831093	11.1871395	21518.6549	1	0	0	0	0	0	0	2200	816	838	1301	1324	271	293					827.0	1312.5	282.0
15700	0.0	0.0	0.0	1.0	0.0	0.0	0.0	22449.357783	82.10887457	111.8459535	98.35139751	16.199394	0.0	0	0	0	1	0	0	0	575	904	914	529	541	272	286					909.0	535.0	279.0
15706	0.0	0.0	0.0	1.0	0.0	0.0	0.0	13860.038277	69.69264778	117.2423226	94.84833356	14.539879	0.0	0	0	0	1	0	0	0	355	451	469	801	817	272	285					460.0	809.0	278.5
15945	0.0	0.0	0.0	1.0	0.0	0.0	0.0	142270.36479	0.0	47.35781807	21.81785704	43.59658	228933.494	0	0	0	1	0	0	0	3644	864	882	1371	1399	276	319	15945.0	5.0	1054.4531	393.9466	873.0	1385.0	297.5
15970	0.0	0.0	0.0	0.0	1.0	0.0	0.0	778270.4312400001	46.55504559	192.7850157	126.5920156	16.202461	3358.6285	0	0	0	0	1	0	0	19934	836	862	468	529	277	352					849.0	498.5	314.5
16043	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13118.233419	0.0	29.50060733	13.6171597	21.764019	10271.1547	0	1	0	0	0	0	0	336	1015	1024	1727	1740	278	291	16043.0	3.0	390.5382	154.5418	1019.5	1733.5	284.5
16049	0.0	0.0	0.0	1.0	0.0	0.0	0.0	95653.78533	79.20136229	140.5168578	114.432584	38.755512	0.0	0	0	0	1	0	0	0	2450	992	1007	1858	1878	278	312					999.5	1868.0	295.0
16215	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10853.776458	18.6578223	43.39466402	30.57884431	18.595695	0.0	0	1	0	0	0	0	0	278	724	735	2206	2213	281	292					729.5	2209.5	286.5
16245	1.0	0.0	0.0	0.0	0.0	0.0	0.0	533552.9103	10.16393278	121.9622272	87.9093153	26.035215	24721.0682	1	0	0	0	0	0	0	13666	955	991	627	675	282	342					973.0	651.0	312.0
16253	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10033.886870999999	81.06890903	116.0370326	100.6764238	15.175102	0.0	0	0	0	1	0	0	0	257	453	464	844	858	282	291					458.5	851.0	286.5
16272	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9643.463253	91.4373222	111.9056119	100.8456698	23.210325	0.0	1	0	0	0	0	0	0	247	994	1001	1853	1858	282	296					997.5	1855.5	289.0
16653	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16202.579958	58.94903321	100.8437136	86.45960229	15.64561	0.0	0	1	0	0	0	0	0	415	665	674	482	496	290	309					669.5	489.0	299.5
16722	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13118.233419	2.916	27.59575919	14.69785482	34.30154	6092.3959	0	1	0	0	0	0	0	336	884	894	1387	1397	291	309					889.0	1392.0	300.0
16758	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13742.911197	5.174748846	33.36835074	20.59445433	87.800316	546.7535	0	1	0	0	0	0	0	352	669	678	861	870	292	305					673.5	865.5	298.5
16764	0.0	0.0	0.0	1.0	0.0	0.0	0.0	28618.05087	3.6591	28.84922117	14.08597184	38.791367	9763.455	0	0	0	1	0	0	0	733	908	919	1402	1411	292	312					913.5	1406.5	302.0
16877	0.0	0.0	0.0	1.0	0.0	0.0	0.0	28969.432128	36.70700665	78.14717006	57.98783196	15.877571	0.0	0	0	0	1	0	0	0	742	562	572	917	929	295	309					567.0	923.0	302.0
16967	1.0	0.0	0.0	0.0	0.0	0.0	0.0	16632.045936000002	37.87853137	82.88237256	59.22849878	13.172728	0.0	1	0	0	0	0	0	0	426	999	1008	1850	1860	297	320					1003.5	1855.0	308.5
17296	0.0	0.0	0.0	1.0	0.0	0.0	0.0	19833.519564000002	32.9319	62.43230794	46.09154959	18.208597	0.0	0	0	0	1	0	0	0	508	548	557	920	932	303	313					552.5	926.0	308.0
17409	1.0	0.0	0.0	0.0	0.0	0.0	0.0	394405.9344	11.4054178	96.47550296	55.5951608	25.436985	18745.8337	1	0	0	0	0	0	0	10102	935	964	1811	1847	305	350					949.5	1829.0	327.5
17453	0.0	1.0	0.0	0.0	0.0	0.0	0.0	24674.772375	0.0	30.07154896	10.24626474	31.425272	21010.9552	0	1	0	0	0	0	0	632	644	654	887	899	306	321	17453.0	3.0	1874.5834	579.8963	649.0	893.0	313.5
17457	1.0	0.0	0.0	0.0	0.0	0.0	0.0	55362.068397	46.7889611	94.20973549	72.97475624	18.8877	507.6997	1	0	0	0	0	0	0	1418	588	602	995	1010	306	329					595.0	1002.5	317.5
17504	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6478533.273600001	5.174748846	155.8417183	98.64297943	17.591736	135204.325	0	1	0	0	0	0	0	165936	1013	1091	971	1058	307	412					1052.0	1014.5	359.5
