MET_ID	1	10	11	100	101	110	111	Volume corrected	min_dist	max_dist	mean_dist	Nearest Vessel Thickness	Vessel Volume	Clone1	Clone2	Clone3	Clone4	Clone5	Clone6	Clone7	Volume	Box.X.Min	Box.X.Max	Box.Y.Min	Box.Y.Max	Box.Z.Min	Box.Z.Max	MetNum_that_touches	number_of_touchPoints	total_touching_volume	total_touching_surface_area/2	centroid_x	centroid_y	centroid_z
13928	0.136491888	0.0	0.0	0.0	0.0	0.863508112	0.0	332830.82835	16.3680176	114.8137762	67.80465167	18.822603	976.3455	1	0	0	0	0	1	0	8509	1613	1644	1330	1361	123	170					1628.5	1345.5	146.5
14098	0.003535085	0.160824163	2.96e-05	0.83561117	0.0	0.0	0.0	2644497.1962	59.21462319	205.112965	132.4563585	18.05558	205462.148	1	1	1	1	0	0	0	67608	1332	1433	767	857	125	192					1382.5	812.0	158.5
15300	0.996277916	0.0	0.0	0.003722084	0.0	0.0	0.0	31526.812511999997	110.040727	159.9184605	136.4610977	16.717915	0.0	1	0	0	1	0	0	0	806	1334	1347	1950	1960	136	164					1340.5	1955.0	150.0
15883	0.0	0.099760192	0.0	0.0	0.0	0.900239808	0.0	163110.18384	41.3526686	120.760631	91.6856741	19.016228	0.0	0	1	0	0	0	1	0	4170	1447	1468	2109	2128	142	188					1457.5	2118.5	165.0
15950	0.001890597	0.345895303	0.0	0.652130073	4.2e-05	0.0	4.2e-05	931018.8483000001	57.74810473	174.345433	117.2157343	32.91101	9138.5939	1	1	0	1	1	0	1	23802	1152	1196	1280	1332	143	195					1174.0	1306.0	169.0
16044	0.840853158	0.0	0.0	0.0	0.0	0.159146842	0.0	47681.370288000006	61.34324739	100.095876	80.69770765	40.742588	0.0	1	0	0	0	0	1	0	1219	1358	1372	1925	1940	144	162					1365.0	1932.5	153.0
16394	0.544596013	0.0	0.0	0.455403987	0.0	0.0	0.0	37394.085312	87.35828982	130.5439895	112.5030872	24.4971	0.0	1	0	0	1	0	0	0	956	519	530	1209	1225	148	177					524.5	1217.0	162.5
18896	0.013632408	0.0	0.0	0.986367592	0.0	0.0	0.0	406836.69597	16.58994876	84.77915074	50.24429599	16.427462	163244.968	1	0	0	1	0	0	0	10401	991	1026	727	774	178	217					1008.5	750.5	197.5
19318	0.001494176	0.030432396	1.52e-05	0.968058181	0.0	0.0	0.0	2565484.5897	0.0	161.6567252	85.28941982	17.650143	411900.641	1	1	1	1	0	0	0	65588	1668	1791	1348	1456	183	243	19318.0	12.0	7927.9255	2191.7718	1729.5	1402.0	213.0
19351	0.0	0.691082803	0.0	0.308917197	0.0	0.0	0.0	49363.321824	99.68268455	135.4164244	115.7354119	14.021972	2929.0365	0	1	0	1	0	0	0	1262	879	895	3179	3194	183	198					887.0	3186.5	190.5
20326	0.597359736	0.336633663	0.066006601	0.0	0.0	0.0	0.0	11851.891056	79.93107531	113.6999859	95.47425698	14.814109	0.0	1	1	1	0	0	0	0	303	1531	1541	2218	2226	194	210					1536.0	2222.0	202.0
20476	0.0	0.997536946	0.002463054	0.0	0.0	0.0	0.0	15880.751712000001	23.48935078	52.81244172	38.36260951	19.334461	0.0	0	1	1	0	0	0	0	406	449	459	1269	1282	196	206					454.0	1275.5	201.0
20674	0.019171992	0.0	0.0	0.0	0.0	0.980828008	0.0	140931.89262	56.89513863	132.3962205	92.79972749	16.96086	0.0	1	0	0	0	0	1	0	3603	1356	1382	1428	1451	198	223					1369.0	1439.5	210.5
2173	0.009176848	0.0	0.0	0.990823152	0.0	0.0	0.0	707553.98451	20.28860764	132.4480004	77.23305046	18.392313	32141.294	1	0	0	1	0	0	0	18089	689	733	2629	2677	12	76					711.0	2653.0	44.0
2543	0.737664698	0.0	0.0	0.262335302	0.0	0.0	0.0	430462.24776	77.7831447	149.3755281	119.9386326	16.810978	2889.9827	1	0	0	1	0	0	0	11005	472	509	1980	2044	15	79					490.5	2012.0	47.0
22858	0.781111111	0.0	0.0	0.0	0.0	0.0	0.218888889	35203.6368	91.04035589	159.7561504	125.0469725	27.065369	507.6997	1	0	0	0	0	0	1	900	1317	1334	890	908	218	237					1325.5	899.0	227.5
23107	0.0	0.0	0.14806867	0.85193133	0.0	0.0	0.0	36729.127728	60.86582292	104.5925982	82.43125791	13.320817	1015.3993	0	0	1	1	0	0	0	939	1742	1754	1452	1464	220	235					1748.0	1458.0	227.5
23989	0.266781411	0.733218589	0.0	0.0	0.0	0.0	0.0	22725.903312	73.49350992	112.4893915	97.68807453	52.221024	0.0	1	1	0	0	0	0	0	581	505	516	1527	1543	228	242					510.5	1535.0	235.0
24780	0.772727273	0.0	0.0	0.227272727	0.0	0.0	0.0	22373.866944	206.7733145	244.0842756	225.7559905	17.765745	0.0	1	0	0	1	0	0	0	572	1537	1548	2291	2303	236	249					1542.5	2297.0	242.5
25440	0.108527132	0.749354005	0.142118863	0.0	0.0	0.0	0.0	15137.563824	28.09256129	71.78239617	50.03126971	14.625242	0.0	1	1	1	0	0	0	0	387	1472	1484	2083	2093	244	257					1478.0	2088.0	250.5
25766	0.067573052	0.182291667	0.0	0.728963745	0.0	0.0	0.021171537	1156556.8143	7.32	164.4545615	110.786504	18.630398	63892.0498	1	1	0	1	0	0	1	29568	413	455	2205	2263	248	340					434.0	2234.0	294.0
25837	0.0	0.0	0.341531367	0.658468633	0.0	0.0	0.0	407149.61715	83.5971411	201.9024913	142.2237112	17.329304	12028.5766	0	0	1	1	0	0	0	10409	1601	1635	1515	1565	249	301					1618.0	1540.0	275.0
26391	0.18957346	0.0	0.0	0.81042654	0.0	0.0	0.0	49519.782432	21.51196876	65.84448344	42.21861859	38.76219	0.0	1	0	0	1	0	0	0	1266	604	621	2510	2524	255	273					612.5	2517.0	264.0
30928	0.0	0.000971817	0.0	0.999028183	0.0	0.0	0.0	80498.982816	93.37992932	158.8986696	127.3348515	20.642849	0.0	0	1	0	1	0	0	0	2058	1259	1279	2586	2602	305	328					1269.0	2594.0	316.5
3138	0.085481682	0.914518318	0.0	0.0	0.0	0.0	0.0	144139.33512	65.73201351	142.2067593	103.1411404	21.339363	7264.0106	1	1	0	0	0	0	0	3685	1324	1355	3195	3220	19	56					1339.5	3207.5	37.5
3571	0.542897328	0.0	0.0	0.457102672	0.0	0.0	0.0	27810.873072000002	62.24305262	98.25961531	80.93740443	33.17929	0.0	1	0	0	1	0	0	0	711	1546	1556	1133	1146	23	39					1551.0	1139.5	31.0
31886	0.0	0.997587455	0.0	0.002412545	0.0	0.0	0.0	32426.461008000002	116.6259319	153.9686994	134.8761222	13.912192	0.0	0	1	0	1	0	0	0	829	1271	1284	2576	2589	316	329					1277.5	2582.5	322.5
32036	0.341911765	0.0	0.0	0.658088235	0.0	0.0	0.0	10639.321344	91.62702222	119.0336709	106.7375647	18.772785	0.0	1	0	0	1	0	0	0	272	1299	1310	1988	2001	318	328					1304.5	1994.5	323.0
32217	0.007512521	0.65442404	0.0	0.338063439	0.0	0.0	0.0	140775.43203	126.1460439	201.0231041	163.8811759	17.831673	312.4306	1	1	0	1	0	0	0	3599	1279	1295	2579	2600	320	366					1287.0	2589.5	343.0
32281	0.015022839	0.087565556	0.0	0.897411605	0.0	0.0	0.0	1156048.317	3.66	132.3497866	80.77889477	24.617258	1679.3143	1	1	0	1	0	0	0	29555	493	538	1557	1602	321	385					515.5	1579.5	353.0
33042	0.013099075	0.0	0.0	0.986900925	0.0	0.0	0.0	1881282.3506999998	20.28860764	130.953801	84.26311516	29.438782	95408.4827	1	0	0	1	0	0	0	48096	731	779	3280	3340	330	397					755.0	3310.0	363.5
35083	0.001341312	0.0	0.0	0.998658688	0.0	0.0	0.0	1137312.1593	92.14039722	213.099313	147.7227343	23.473217	40928.4035	1	0	0	1	0	0	0	29076	1239	1295	1221	1292	358	431					1267.0	1256.5	394.5
35730	0.901158301	0.0	0.0	0.098841699	0.0	0.0	0.0	50654.12183999999	129.9722447	182.5224468	155.7228703	13.970153	0.0	1	0	0	1	0	0	0	1295	1136	1150	903	919	367	391					1143.0	911.0	379.0
35922	0.021623245	0.0	0.0	0.978376755	0.0	0.0	0.0	520974.70947	12.4364786	112.6143739	75.01780252	23.784613	54675.3482	1	0	0	1	0	0	0	13319	524	575	2972	3015	369	415					549.5	2993.5	392.0
35987	0.096644295	0.903355705	0.0	0.0	0.0	0.0	0.0	29140.788239999998	85.3662322	141.2787217	122.1108205	35.152985	0.0	1	1	0	0	0	0	0	745	721	730	2188	2199	370	393					725.5	2193.5	381.5
36127	0.207792208	0.0	0.0	0.792207792	0.0	0.0	0.0	51201.733968	12.96385745	72.54875878	37.41574506	71.02056	0.0	1	0	0	1	0	0	0	1309	572	588	1490	1507	372	406					580.0	1498.5	389.0
36398	0.786472149	0.0	0.0	0.213527851	0.0	0.0	0.0	67982.134176	95.23189802	155.7593965	131.3784086	17.157078	5506.5886	1	0	0	1	0	0	0	1738	1104	1128	872	898	376	416					1116.0	885.0	396.0
36500	0.909802004	0.0	0.0	0.090197996	0.0	0.0	0.0	480060.26045999996	34.75730715	121.0324485	87.27561729	23.20994	5623.7501	1	0	0	1	0	0	0	12273	1194	1226	1954	1998	377	419					1210.0	1976.0	398.0
36782	0.599383667	0.0	0.0	0.400616333	0.0	0.0	0.0	50771.467296	152.2876292	208.5165701	184.5618425	26.710884	0.0	1	0	0	1	0	0	0	1298	1133	1159	930	956	381	409					1146.0	943.0	395.0
37259	0.780795344	0.0	0.0	0.219204656	0.0	0.0	0.0	40875.33384000001	129.7005412	185.5820347	159.810974	19.991207	585.8073	1	0	0	1	0	0	0	1045	1122	1137	900	922	387	408					1129.5	911.0	397.5
37598	0.01637996	0.0	0.0	0.98362004	0.0	0.0	0.0	570729.18285	40.26	165.9485004	111.4306317	25.10431	2304.1754	1	0	0	1	0	0	0	14591	1087	1125	1895	1940	391	460					1106.0	1917.5	425.5
37647	0.908067542	0.0	0.0	0.091932458	0.0	0.0	0.0	20848.376016000002	95.42207292	148.0956731	121.9852541	21.94152	2226.0677	1	0	0	1	0	0	0	533	1100	1115	900	920	392	407					1107.5	910.0	399.5
38344	0.996415771	0.0	0.0	0.003584229	0.0	0.0	0.0	10913.127408	83.15443223	131.3817537	106.4409382	20.566801	0.0	1	0	0	1	0	0	0	279	1097	1110	897	908	402	417					1103.5	902.5	409.5
38737	0.00129585	0.0	0.0	0.99870415	0.0	0.0	0.0	1086658.0380000002	0.0	166.1495964	91.09112002	24.861624	62134.6279	1	0	0	1	0	0	0	27781	1194	1239	1952	2011	407	462	38737.0	5.0	2538.4983	804.1503	1216.5	1981.5	434.5
39285	6.85e-05	0.001151206	0.0	0.996359699	0.000149346	0.0	0.002271299	6285844.0413	0.0	202.7563267	120.6149147	17.915365	346094.954	1	1	0	1	1	0	1	160701	442	536	2067	2231	414	530	39285.0	18.0	30735.3565	6133.0706	489.0	2149.0	472.0
40125	0.823264202	0.0	0.0	0.176735798	0.0	0.0	0.0	43378.703568	118.7680934	165.6435607	145.8802963	20.549849	351.4844	1	0	0	1	0	0	0	1109	1085	1106	893	914	424	451					1095.5	903.5	437.5
40748	0.862403101	0.0	0.0	0.137596899	0.0	0.0	0.0	40366.836864000004	166.3075043	203.6326546	183.6293778	20.69843	0.0	1	0	0	1	0	0	0	1032	1090	1109	908	927	432	457					1099.5	917.5	444.5
40751	0.000662691	0.932405567	0.066931743	0.0	0.0	0.0	0.0	59024.764368000004	9.364187098	45.22	29.77295873	110.06364	86777.5884	1	1	1	0	0	0	0	1509	702	741	1055	1073	432	455					721.5	1064.0	443.5
42992	0.0	0.999963212	0.0	3.68e-05	0.0	0.0	0.0	2126534.3532	0.0	158.6422857	73.47623706	20.372034	218232.747	0	1	0	1	0	0	0	54366	505	587	2041	2109	454	534	42992.0	5.0	31008.7332	5584.6189	546.0	2075.0	494.0
46235	0.020634137	0.0	0.0	0.979365863	0.0	0.0	0.0	2536382.916	25.9277149	172.0900415	119.5645837	28.885973	7342.1182	1	0	0	1	0	0	0	64844	729	786	2259	2323	479	570					757.5	2291.0	524.5
50927	0.037632662	0.623158978	0.0	0.0	0.0	0.33920836	0.0	1444757.2541999999	0.0	149.8657493	77.39621781	32.740288	125909.516	1	1	0	0	0	1	0	36936	948	992	1078	1156	511	595	50927.0	2.0	2382.283	606.0438	970.0	1117.0	553.0
52036	0.503506651	0.0	0.0	0.0	0.0	0.496493349	0.0	161741.15352000002	7.32	59.42861264	33.26931645	24.97286	47528.4991	1	0	0	0	0	1	0	4135	980	1002	1132	1161	519	561					991.0	1146.5	540.0
52195	0.006890907	0.0	0.0	0.993109093	0.0	0.0	0.0	1481525.4969	20.6763343	143.1125837	95.83512132	25.885435	3944.4358	1	0	0	1	0	0	0	37876	707	754	2214	2277	520	594					730.5	2245.5	557.0
53391	0.038347741	0.961652259	0.0	0.0	0.0	0.0	0.0	4058627.2866	0.0	208.946708	104.4834163	40.633068	243070.977	1	1	0	0	0	0	0	103761	974	1051	968	1052	529	645	53391.0	12.0	9138.5939	2541.3796	1012.5	1010.0	587.0
55068	0.008269812	0.0	0.0	0.991694233	0.0	1.2e-05	2.4e-05	3263611.8222000003	14.26185121	171.0446831	83.22511253	52.25322	3005738.21	1	0	0	1	0	1	1	83436	803	879	2708	2795	541	658					841.0	2751.5	599.5
60491	0.004347774	0.006735487	0.0	0.988892981	1.19e-05	0.0	1.19e-05	3292752.6108000004	0.0	113.5565656	42.51468392	20.728378	1218127.7	1	1	0	1	1	0	1	84181	1093	1178	2191	2325	577	695	60491.0	29.0	68851.8849	13116.6755	1135.5	2258.0	636.0
60911	0.0	0.0	0.829700272	0.170299728	0.0	0.0	0.0	57421.043136	3.66	49.10405279	26.18025685	42.34743	4413.0817	0	0	1	1	0	0	0	1468	984	998	1146	1159	580	599					991.0	1152.5	589.5
65054	0.0	0.530431016	0.0	0.469568984	0.0	0.0	0.0	180594.65682	38.93883409	96.94762504	71.11426377	54.653645	5623.7501	0	1	0	1	0	0	0	4617	844	864	2274	2299	606	633					854.0	2286.5	619.5
66626	0.224800156	0.0	0.0	0.775199844	0.0	0.0	0.0	200621.61458999998	113.3879112	186.4913778	147.017069	17.172194	0.0	1	0	0	1	0	0	0	5129	596	620	1832	1850	616	651					608.0	1841.0	633.5
68481	0.833962264	0.0	0.0	0.166037736	0.0	0.0	0.0	10365.51528	47.94037964	75.32872228	58.8925869	11.559074	0.0	1	0	0	1	0	0	0	265	1016	1025	1778	1788	628	638					1020.5	1783.0	633.0
69201	0.310691081	0.0	0.0	0.689308919	0.0	0.0	0.0	66221.952336	51.75321826	167.487147	119.9845424	15.237661	0.0	1	0	0	1	0	0	0	1693	999	1021	1775	1804	633	670					1010.0	1789.5	651.5
70181	0.674672489	0.0	0.0	0.325327511	0.0	0.0	0.0	17914.739616	80.0040499	120.2224555	102.1653302	17.536345	0.0	1	0	0	1	0	0	0	458	1017	1033	1817	1827	639	656					1025.0	1822.0	647.5
71784	0.993902439	0.0	0.0	0.006097561	0.0	0.0	0.0	19244.654784000002	101.4158646	150.4414065	129.762343	15.551941	0.0	1	0	0	1	0	0	0	492	1009	1017	1802	1813	649	667					1013.0	1807.5	658.0
76379	0.003188974	0.0	0.0	0.996655466	3.11e-05	0.000124448	0.0	2514478.4316	0.0	110.1519678	53.43157957	34.999874	3542142.43	1	0	0	1	1	1	0	64284	711	783	1724	1818	681	775	76379.0	13.0	8826.1634	2594.4647	747.0	1771.0	728.0
82542	0.98381877	0.0	0.0	0.01618123	0.0	0.0	0.0	12086.581967999999	45.59368816	82.30124665	61.19085704	19.535381	0.0	1	0	0	1	0	0	0	309	757	766	2449	2459	723	733					761.5	2454.0	728.0
84951	0.01010101	0.0	0.0	0.98989899	0.0	0.0	0.0	19362.00024	98.82094717	155.6738706	135.0034775	24.97309	0.0	1	0	0	1	0	0	0	495	908	920	2021	2034	739	755					914.0	2027.5	747.0
84954	0.864	0.0	0.0	0.136	0.0	0.0	0.0	9778.787999999999	124.44	151.4172579	137.3731035	40.930485	0.0	1	0	0	1	0	0	0	250	752	760	2472	2482	739	752					756.0	2477.0	745.5
85917	0.783333333	0.0	0.0	0.216666667	0.0	0.0	0.0	39897.45504	63.15345438	101.472276	80.69753193	16.643993	0.0	1	0	0	1	0	0	0	1020	755	773	2452	2465	745	761					764.0	2458.5	753.0
86830	0.691437803	0.0	0.0	0.308562197	0.0	0.0	0.0	24212.279088	127.1036066	172.7428111	150.1813945	17.56425	0.0	1	0	0	1	0	0	0	619	806	818	2496	2505	751	769					812.0	2500.5	760.0
88366	0.23245614	0.0	0.0	0.76754386	0.0	0.0	0.0	26754.763968000003	71.6863418	115.9773581	100.6585886	27.437231	0.0	1	0	0	1	0	0	0	684	705	719	1727	1740	761	784					712.0	1733.5	772.5
88707	0.991561181	0.0	0.0	0.008438819	0.0	0.0	0.0	9270.291024	127.2560835	151.6583173	139.463057	16.449438	0.0	1	0	0	1	0	0	0	237	761	767	2484	2492	763	784					764.0	2488.0	773.5
89298	0.766666667	0.0	0.0	0.233333333	0.0	0.0	0.0	12908.00016	122.4843304	150.8447732	137.4079495	56.520218	0.0	1	0	0	1	0	0	0	330	742	749	2467	2474	767	781					745.5	2470.5	774.0
90767	0.293442623	0.706557377	0.0	0.0	0.0	0.0	0.0	71580.72816	4.682093549	89.36614348	40.96988826	20.715662	898.2379	1	1	0	0	0	0	0	1830	861	886	1759	1775	778	796					873.5	1767.0	787.0
92020	0.791032149	0.0	0.0	0.208967851	0.0	0.0	0.0	46234.109663999996	77.25719643	158.3847278	121.5967252	19.60553	0.0	1	0	0	1	0	0	0	1182	757	776	2491	2508	788	815					766.5	2499.5	801.5
92369	0.900826446	0.0	0.0	0.099173554	0.0	0.0	0.0	9465.866784	74.57910699	104.0249778	89.18008625	16.070892	0.0	1	0	0	1	0	0	0	242	793	799	2512	2522	791	804					796.0	2517.0	797.5
93294	0.0	0.028498356	0.0	0.971501644	0.0	0.0	0.0	535290.8551200001	0.0	136.2090526	70.25558769	19.49086	218818.554	0	1	0	1	0	0	0	13685	694	746	1538	1595	799	867	93294.0	5.0	5858.073	1285.7951	720.0	1566.5	833.0
93741	0.887681159	0.0	0.0	0.112318841	0.0	0.0	0.0	10795.781952000001	89.7791713	121.431701	105.4329719	15.956321	0.0	1	0	0	1	0	0	0	276	767	774	2507	2514	803	816					770.5	2510.5	809.5
94751	0.712643678	0.0	0.0	0.287356322	0.0	0.0	0.0	10209.054672	112.1877926	150.7681186	131.9766156	24.887152	0.0	1	0	0	1	0	0	0	261	753	761	2509	2521	812	830					757.0	2515.0	821.0
96637	0.0	0.542130661	0.0	0.457869339	0.0	0.0	0.0	421504.87797000003	94.85383282	192.1138912	142.2993627	20.280922	78.1076	0	1	0	1	0	0	0	10776	894	915	2180	2232	831	871					904.5	2206.0	851.0
23	0.0	1.0	0.0	0.0	0.0	0.0	0.0	151375.63824	239.1375111	373.7817978	304.0275935	18.393213	18941.1028	0	1	0	0	0	0	0	3870	994	1020	353	394	0	32					1007.0	373.5	16.0
24	0.0	1.0	0.0	0.0	0.0	0.0	0.0	17758.279008	248.897129	278.3175769	264.1873586	19.183443	0.0	0	1	0	0	0	0	0	454	1080	1092	362	371	0	11					1086.0	366.5	5.5
29	0.0	1.0	0.0	0.0	0.0	0.0	0.0	217910.51181	168.1684917	350.7838913	251.9635189	21.734215	60338.1522	0	1	0	0	0	0	0	5571	1118	1174	369	411	0	35					1146.0	390.0	17.5
37	0.0	1.0	0.0	0.0	0.0	0.0	0.0	82611.201024	163.7029713	227.5263299	194.2757889	18.74052	4920.7813	0	1	0	0	0	0	0	2112	1036	1063	381	398	0	17					1049.5	389.5	8.5
47	0.0	1.0	0.0	0.0	0.0	0.0	0.0	254404.94858999999	69.60127872	178.7414501	125.9775257	21.293545	31633.5943	0	1	0	0	0	0	0	6504	1055	1098	390	420	0	33					1076.5	405.0	16.5
49	0.0	1.0	0.0	0.0	0.0	0.0	0.0	48111.636959999996	87.77776712	174.1186458	131.4111508	21.940615	78.1076	0	1	0	0	0	0	0	1230	1094	1112	396	417	0	21					1103.0	406.5	10.5
56	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11147.81832	124.529158	148.9945583	135.7951048	23.582382	0.0	0	1	0	0	0	0	0	285	1112	1121	405	415	0	11					1116.5	410.0	5.5
66	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21239.527536	299.7099004	361.357386	329.2144021	13.897578	156.2153	0	0	0	0	0	0	1	543	1425	1441	532	547	0	8					1433.0	539.5	4.0
69	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20026.957824	13.51551701	48.13978396	32.08112738	25.464508	0.0	0	0	0	0	0	0	1	512	1045	1056	654	665	0	8					1050.5	659.5	4.0
70	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10482.860736	59.37653409	83.94235403	71.52554378	26.183863	0.0	1	0	0	0	0	0	0	268	1470	1477	714	722	0	9					1473.5	718.0	4.5
71	0.0	1.0	0.0	0.0	0.0	0.0	0.0	38489.309568000004	116.489239	164.1972874	144.165464	25.003828	0.0	0	1	0	0	0	0	0	984	872	886	733	753	0	16					879.0	743.0	8.0
72	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1551815.4249	0.0	125.501141	75.88510229	25.90415	249866.341	0	1	0	0	0	0	0	39673	1298	1352	804	860	0	80	72.0	7.0	1601.2066	585.1591	1325.0	832.0	40.0
75	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10365.51528	208.0510514	242.2565219	226.3644487	25.103827	0.0	0	1	0	0	0	0	0	265	375	384	952	963	0	8					379.5	957.5	4.0
80	0.0	0.0	0.0	0.0	0.0	0.0	1.0	21474.218448	45.74475708	75.68578466	62.17837608	25.129124	0.0	0	0	0	0	0	0	1	549	1310	1321	1006	1015	0	10					1315.5	1010.5	5.0
95	0.0	1.0	0.0	0.0	0.0	0.0	0.0	243726.51213	62.22	133.3360086	103.315218	19.383657	78.1076	0	1	0	0	0	0	0	6231	1723	1753	1118	1155	0	38					1738.0	1136.5	19.0
99	0.0	0.0	0.0	0.0	0.0	0.0	1.0	60393.794687999994	69.20760074	124.0476376	103.453924	20.8827	0.0	0	0	0	0	0	0	1	1544	477	499	1163	1182	0	15					488.0	1172.5	7.5
103	0.0	0.0	0.0	1.0	0.0	0.0	0.0	92624.6799	25.33415086	135.652251	89.41093932	20.4432	11911.4151	0	0	0	1	0	0	0	2368	443	479	1230	1263	0	14					461.0	1246.5	7.0
108	0.0	0.0	0.0	1.0	0.0	0.0	0.0	60393.794687999994	80.34618597	139.3948866	107.9159194	33.58294	0.0	0	0	0	1	0	0	0	1544	983	1003	1262	1283	0	11					993.0	1272.5	5.5
113	0.0	0.0	0.0	1.0	0.0	0.0	0.0	473840.95131000003	100.2343913	185.217361	148.0455603	28.875496	2577.5521	0	0	0	1	0	0	0	12114	1630	1670	1401	1427	0	35					1650.0	1414.0	17.5
115	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1535778.2133	0.0	130.2620589	68.89760659	37.596542	35226.5458	0	0	0	1	0	0	0	39263	516	569	1547	1590	0	48	115.0	1.0	8357.5175	1573.0693	542.5	1568.5	24.0
116	0.0	0.0	0.0	1.0	0.0	0.0	0.0	27458.836703999998	92.13729104	137.7569294	114.8710743	17.465618	0.0	0	0	0	1	0	0	0	702	1495	1508	1581	1592	0	12					1501.5	1586.5	6.0
120	0.0	0.0	0.0	1.0	0.0	0.0	0.0	118401.56514	52.35937738	124.6351363	81.13346431	18.856997	0.0	0	0	0	1	0	0	0	3027	600	623	1620	1653	0	14					611.5	1636.5	7.0
125	0.0	0.0	0.0	1.0	0.0	0.0	0.0	448259.64192	0.0	100.2168868	30.77082858	45.332287	555267.215	0	0	0	1	0	0	0	11460	617	671	1667	1724	0	34	125.0	11.0	6717.2571	1864.4709	644.0	1695.5	17.0
170	0.0	1.0	0.0	0.0	0.0	0.0	0.0	29844.860976	13.196317669999999	43.92	30.08680024	40.659035	0.0	0	1	0	0	0	0	0	763	932	945	1812	1843	0	8					938.5	1827.5	4.0
176	0.0	1.0	0.0	0.0	0.0	0.0	0.0	60080.87347200001	20.6160908	59.20116553	40.934328	30.338428	20307.9865	0	1	0	0	0	0	0	1536	946	972	1860	1879	0	19					959.0	1869.5	9.5
182	0.0	0.0	0.0	1.0	0.0	0.0	0.0	248694.13638	46.87086942	130.6837465	94.27448565	38.03144	0.0	0	0	0	1	0	0	0	6358	1784	1820	2107	2137	0	31					1802.0	2122.0	15.5
